plateId,C3,,C5,,C8,,C4,,O91,,AT4,,SCAAT3,,OO9,
P90F06,121,124,122,122,146,149,250,264,274,274,291,291,400,400,394,452
P90F07,110,142,120,120,133,133,263,263,254,254,279,279,496,496,420,420
P90F08,110,142,120,120,133,133,263,263,254,254,279,279,496,496,420,420
P90F10,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
P90F11,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
P90F12,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
P90G01,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P90G02,121,124,122,122,146,149,250,264,274,274,291,291,400,400,394,452
P90G03,121,124,122,166,139,146,253,261,274,292,291,293,382,400,446,446
P90G04,121,124,122,166,139,146,253,261,277,292,291,293,382,400,446,446
P90G05,115,124,122,166,139,146,253,253,292,292,291,291,382,382,446,446
P90G06,121,124,122,166,139,146,253,261,274,292,291,293,382,400,446,446
P90G07,110,142,120,120,133,133,263,263,254,254,279,279,496,496,420,420
P90G08,110,142,120,120,133,133,263,263,254,254,279,279,496,496,420,420
P90G09,110,142,120,120,133,133,263,263,254,254,279,279,496,496,420,420
P90G10,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
P90G11,110,142,120,120,133,133,263,263,254,254,279,279,496,496,420,420
P90G12,124,124,124,124,153,153,258,258,280,280,293,293,388,388,431,431
P90H01,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P90H02,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P90H03,121,124,122,122,146,149,250,264,274,274,291,291,400,400,394,452
P90H04,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P90H05,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P90H06,121,124,122,122,146,149,250,264,274,274,291,291,400,400,394,452
P90H07,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
P90H08,110,142,120,120,133,133,263,263,254,254,279,279,496,496,420,420
P90H09,110,142,120,120,133,133,263,263,254,254,279,279,496,496,420,420
P90H10,110,142,120,120,133,133,263,263,254,254,279,279,496,496,420,420
P90H11,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
P90H12,124,124,124,124,153,153,258,258,280,280,293,293,388,388,431,431
P91A01,121,121,163,163,149,149,250,256,274,274,275,291,381,381,446,449
P91A02,121,121,163,163,149,149,250,256,274,274,275,291,381,381,446,449
P91A03,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P91A04,121,121,163,163,149,149,250,256,274,274,275,291,382,382,446,449
P91A05,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P91A06,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P91A07,121,121,122,122,149,149,256,256,274,274,275,275,380,380,449,449
P91A08,124,124,120,120,130,130,253,253,259,259,275,275,400,400,420,420
P91A09,121,121,122,122,149,149,256,256,274,274,275,275,380,380,449,449
P91A10,124,124,120,120,153,153,261,261,280,280,289,289,385,385,446,446
P91A11,124,124,120,120,130,130,253,253,259,259,275,275,400,400,420,420
P91A12,124,124,120,120,153,153,261,261,280,280,289,289,385,385,446,446
P91B01,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P91B02,121,121,163,163,149,149,250,256,274,274,275,291,382,382,446,449
P91B03,121,121,163,163,149,149,250,256,274,274,275,291,382,382,446,449
P91B04,121,121,163,163,149,149,250,256,274,274,275,291,381,381,446,449
P91B05,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P91B06,121,121,163,163,149,149,250,256,274,274,275,291,381,381,446,449
P91B07,121,121,166,166,146,146,261,261,274,274,291,291,382,382,446,446
P91B08,124,124,120,120,153,153,261,261,280,280,289,289,385,385,446,446
P91B09,124,124,120,120,153,153,261,261,280,280,289,289,385,385,446,446
P91B10,121,121,166,166,146,146,261,261,274,274,291,291,382,382,446,446
P91B11,124,124,120,120,130,130,253,253,259,259,275,275,400,400,420,420
P91B12,124,124,120,120,153,153,261,261,280,280,289,289,385,385,446,446
P91C01,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P91C02,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
P91C03,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P91C04,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P91C05,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P91C06,121,121,163,163,149,149,250,256,274,274,275,291,381,381,446,449
P91C07,124,124,120,120,153,153,261,261,280,280,289,289,385,385,446,446
P91C08,115,115,163,163,146,146,231,231,286,286,273,273,400,400,455,455
P91C09,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P91C10,115,115,163,163,146,146,231,231,286,286,273,273,400,400,455,455
P91C11,124,124,120,120,153,153,261,261,280,280,289,289,385,385,446,446
P91C12,121,121,122,122,149,149,256,256,274,274,275,275,380,380,449,449
P91D01,121,121,163,163,149,149,250,256,274,274,275,291,382,382,446,449
P91D02,121,121,163,163,149,149,250,256,274,274,275,291,381,381,446,449
P91D03,121,121,163,163,149,149,250,256,274,274,275,291,381,381,446,449
P91D04,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P91D05,121,124,122,161,146,149,250,264,274,323,276,291,400,400,394,452
P91D06,121,121,163,163,149,149,250,256,274,274,275,291,382,382,446,449
P91D07,124,124,120,120,153,153,261,261,280,280,289,289,385,385,446,446
P91D08,121,121,122,122,149,149,256,256,274,274,275,275,380,380,449,449
P91D09,124,124,120,120,153,153,261,261,280,280,289,289,385,385,446,446
P91D10,121,121,166,166,146,146,261,261,274,274,291,291,382,382,446,446
P91D11,115,115,163,163,146,146,231,231,286,286,273,273,400,400,455,455
P91D12,124,124,120,120,130,130,253,253,259,259,275,275,400,400,420,420
P91E01,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P91E02,121,121,163,163,149,149,250,256,274,274,275,291,382,382,446,449
P91E03,121,121,163,163,149,149,250,256,274,274,275,291,381,381,446,449
P91E04,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P91E05,121,121,163,163,149,149,250,256,274,274,275,291,382,382,446,449
P91E06,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P91E07,124,124,151,151,146,146,260,260,259,259,293,293,382,382,452,452
P91E08,124,124,120,120,153,153,261,261,280,280,289,289,385,385,446,446
P91E09,121,121,166,166,146,146,261,261,274,274,291,291,382,382,446,446
P91E10,121,124,166,166,146,146,250,250,292,292,289,293,425,425,420,446
P91E11,124,124,120,120,153,153,261,261,280,280,289,289,385,385,446,446
P91E12,124,124,120,120,130,130,253,253,259,259,275,275,400,400,420,420
P91F01,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P91F02,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P91F03,121,121,122,122,149,149,256,256,274,274,275,275,380,380,449,449
P91F04,121,121,163,163,149,149,250,256,274,274,275,291,382,382,446,449
P91F05,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P91F06,121,121,163,163,149,149,250,256,274,274,275,291,382,382,446,449
P91F07,121,121,166,166,146,146,261,261,274,274,291,291,382,382,446,446
P91F08,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P91F09,124,124,120,120,153,153,261,261,280,280,289,289,385,385,446,446
P91F10,124,124,120,120,130,130,253,253,259,259,275,275,400,400,420,420
P91F11,121,121,166,166,146,146,261,261,274,274,291,291,382,382,446,446
P91F12,115,115,163,163,146,146,231,231,286,286,273,273,400,400,455,455
P91G01,121,121,163,163,149,149,250,256,274,274,275,291,381,381,446,449
P91G02,121,121,163,163,149,149,250,256,274,274,275,291,381,381,446,449
P91G03,121,121,163,163,149,149,250,256,274,274,275,291,382,382,446,449
P91G04,121,121,163,163,149,149,250,256,274,274,275,291,381,381,446,449
P91G05,121,121,163,163,149,149,250,256,274,274,275,291,381,381,446,449
P91G06,121,121,163,163,149,149,250,256,274,274,275,291,382,382,446,449
P91G07,124,124,120,120,130,130,253,253,259,259,275,275,400,400,420,420
P91G08,124,124,120,120,130,130,253,253,259,259,275,275,400,400,420,420
P91G09,124,124,120,120,153,153,261,261,280,280,289,289,385,385,446,446
P91G10,115,115,163,163,146,146,231,231,286,286,273,273,400,400,455,455
P91G11,121,121,122,122,149,149,256,256,274,274,275,275,380,380,449,449
P91G12,124,124,124,124,153,153,258,258,280,280,293,293,388,388,431,431
P91H01,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P91H02,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P91H03,121,121,163,163,149,149,250,256,274,274,275,291,381,381,446,449
P91H04,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
P91H05,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P91H06,121,121,163,163,149,149,250,256,274,274,275,291,381,381,446,449
P91H07,121,121,166,166,146,146,261,261,274,274,291,291,382,382,446,446
P91H08,121,121,166,166,146,146,261,261,274,274,291,291,382,382,446,446
P91H09,121,121,166,166,146,146,261,261,274,274,291,291,382,382,446,446
P91H10,121,121,166,166,146,146,261,261,274,274,291,291,382,382,446,446
P91H11,124,124,120,120,153,153,261,261,280,280,289,289,385,385,446,446
P92A01,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92A02,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92A03,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92A04,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92A05,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92A06,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92A07,115,121,122,151,139,149,250,256,250,250,275,275,413,413,449,449
P92A08,121,121,120,120,146,149,256,261,316,316,275,275,380,380,449,452
P92A09,121,124,122,166,139,146,253,261,274,292,291,293,382,400,446,446
P92A10,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
P92A11,124,124,120,120,153,153,261,261,280,280,289,289,385,385,446,446
P92A12,121,124,122,166,139,146,253,261,274,292,291,293,382,400,446,446
P92B01,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92B02,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92B03,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92B04,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92B05,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92B06,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92B07,121,121,120,120,146,149,256,261,316,316,275,275,380,380,449,452
P92B08,121,124,122,166,139,146,253,253,274,292,291,293,382,400,446,446
P92B09,121,121,120,120,146,149,256,261,316,316,275,275,380,380,449,452
P92B10,121,124,122,166,139,146,253,261,274,292,291,293,382,400,446,446
P92B11,115,121,122,151,139,149,250,256,250,274,275,291,413,413,449,449
P92B12,115,121,122,151,139,149,250,256,250,274,275,291,413,413,449,449
P92C01,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92C02,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92C03,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92C04,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92C05,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92C06,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92C07,121,124,122,166,139,146,253,261,274,292,291,293,382,400,446,446
P92C08,121,124,122,166,139,146,253,261,274,292,291,293,382,400,446,446
P92C09,121,121,120,120,146,149,256,261,316,316,275,275,380,380,449,452
P92C10,115,121,122,151,139,149,250,256,250,274,275,291,413,413,449,449
P92C11,115,121,122,151,139,149,250,256,250,274,275,291,413,413,449,449
P92C12,121,121,122,122,149,149,256,256,274,274,275,275,380,380,449,449
P92D01,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92D02,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92D03,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92D04,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92D05,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92D06,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92D08,121,121,120,120,146,149,256,261,316,316,275,275,380,380,449,452
P92D09,121,124,122,166,139,146,253,261,274,292,291,293,382,400,446,446
P92D10,121,121,120,120,146,149,256,261,316,316,275,275,380,380,449,452
P92D11,121,124,122,161,146,149,264,264,274,323,276,291,400,413,394,452
P92D12,115,121,122,151,139,149,250,256,250,274,275,291,413,413,449,449
P92E01,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92E02,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92E03,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92E04,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92E05,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92E06,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92E07,115,121,122,151,139,149,250,256,250,274,275,291,413,413,449,449
P92E09,115,121,122,151,139,149,250,256,250,274,275,291,413,413,449,449
P92E10,121,124,122,166,139,146,253,261,274,292,291,293,382,400,446,446
P92E11,121,121,120,120,146,149,256,261,316,316,275,275,380,380,449,452
P92E12,115,121,122,151,139,149,250,256,250,274,275,291,413,413,449,449
P92F01,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92F02,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92F03,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92F04,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92F05,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92F06,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92F07,121,124,122,166,139,146,253,261,274,292,291,293,382,400,446,446
P92F08,121,121,120,120,146,149,256,261,316,316,275,275,380,380,449,452
P92F09,121,121,120,120,146,149,256,261,316,316,275,275,380,380,449,452
P92F10,121,124,122,166,139,146,253,261,274,292,291,293,382,400,446,446
P92F11,121,121,120,120,146,149,256,261,316,316,275,275,380,380,449,452
P92F12,121,124,122,166,139,146,253,261,274,292,291,293,382,400,446,446
P92G01,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92G02,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92G03,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92G04,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92G05,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92G06,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92G07,121,124,122,166,139,146,253,261,274,292,291,293,382,400,446,446
P92G08,121,124,122,166,139,146,253,261,274,292,291,293,382,400,446,446
P92G09,121,121,120,120,146,149,256,261,316,316,275,275,380,380,449,452
P92G10,121,121,120,120,146,149,256,261,316,316,275,275,380,380,449,452
P92G11,121,124,122,166,139,146,253,261,274,292,291,293,382,400,446,446
P92G12,124,124,124,124,153,153,258,258,280,280,295,295,388,388,431,431
P92H01,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92H02,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92H03,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92H04,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92H05,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92H06,121,124,122,122,146,149,264,264,274,323,276,291,400,413,394,452
P92H07,115,121,122,151,139,149,250,256,250,274,275,291,413,413,449,449
P92H08,115,121,122,151,139,149,250,256,250,274,275,291,413,413,449,449
P92H09,115,121,122,151,139,149,250,256,250,274,275,291,413,413,449,449
P92H10,115,121,122,151,139,149,250,256,250,274,275,291,413,413,449,449
P92H11,115,121,122,151,139,149,250,256,250,274,275,291,413,413,449,449
P93A01,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93A02,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93A03,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93A04,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93A06,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93A07,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93A08,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93A09,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93A10,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93A11,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93A12,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93B01,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93B02,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93B03,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93B04,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93B06,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93B07,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93B08,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93B09,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93B10,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93B11,121,124,163,163,139,146,250,260,259,292,291,291,382,400,446,452
P93B12,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93C01,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93C02,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93C03,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93C04,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93C06,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93C07,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93C08,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93C09,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93C10,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93C11,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93C12,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93D01,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93D02,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93D03,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93D04,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93D06,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93D08,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93D09,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93D10,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93D11,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93D12,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93E01,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93E02,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93E03,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93E04,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93E06,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93E07,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93E08,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93E09,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93E10,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93E11,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93E12,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93F01,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93F02,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93F03,98,118,130,132,133,143,299,302,233,250,271,289,380,380,411,431
P93F04,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93F06,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93F07,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93F08,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93F09,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93F10,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93F11,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93F12,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93G01,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93G02,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93G03,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93G04,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93G06,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93G07,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93G08,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93G09,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93G10,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93G11,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93G12,124,124,124,124,153,153,258,258,280,280,293,293,388,388,431,431
P93H01,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93H02,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93H03,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93H04,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93H05,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93H06,98,118,130,132,133,143,299,302,233,236,271,289,380,380,411,431
P93H07,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93H08,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93H09,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93H10,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93H11,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P93H12,124,124,163,163,130,149,253,253,254,254,277,277,380,380,394,394
P94A01,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94A02,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94A03,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94A04,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94A05,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94A06,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94B01,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94B02,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94B03,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94B04,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94B05,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94B06,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94C01,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94C02,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94C03,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94C04,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94C05,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94C06,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94D01,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94D02,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94D03,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94D04,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94D05,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94D06,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94E01,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94E02,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94E03,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94E04,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94E05,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94E06,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94F01,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94F02,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94F03,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94F04,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94F05,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94F06,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94G01,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94G02,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94G03,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94G04,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94G05,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94G06,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94H01,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94H02,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94H03,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94H04,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94H05,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P94H06,124,124,120,120,133,133,263,263,254,254,277,277,380,380,420,420
P95A01,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95A02,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95A03,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95A04,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95A05,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95A06,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95A07,124,124,130,159,130,130,253,253,254,254,277,277,380,380,394,394
P95A08,124,124,133,159,133,133,266,266,254,254,277,277,400,400,420,420
P95A09,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
P95A10,110,110,120,133,133,133,263,263,254,254,279,279,496,496,420,420
P95A11,121,124,120,163,139,146,250,260,259,292,291,291,382,400,446,452
P95B01,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95B02,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95B03,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95B04,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95B05,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95B06,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
P95B07,124,124,159,159,130,130,253,253,254,254,277,277,380,380,394,394
P95B08,124,124,159,159,133,133,266,266,254,254,277,277,400,400,420,420
P95B09,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
P95B10,110,110,120,133,133,133,263,263,254,254,279,279,496,496,420,420
P95B11,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
P95C01,121,121,157,157,149,149,264,264,236,236,293,293,385,385,423,423
