8,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
isolateId,popprId,C3,,C5,,C8,,C4,,O91,,AT4,,SCAAT3,,OO9,
2015OCP02_Late_31,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_32,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_01,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_09,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_17,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_25,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_02,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_10,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_18,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_26,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_03,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_11,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_19,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_27,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_04,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_12,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_20,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_28,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_05,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_13,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_21,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_29,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_06,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_14,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_22,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_30,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_07,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_15,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_23,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_08,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_16,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Late_24,U_2015_WIN_1_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_01,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_09,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_17,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_25,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_02,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_10,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_18,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_26,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_03,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_11,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_19,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_27,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_04,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_12,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_20,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_28,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_05,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_13,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_21,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_29,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_06,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_14,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_22,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_30,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_07,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_15,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_23,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_08,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_16,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Late_24,U_2015_WIN_2_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_01,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_09,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_17,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_25,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_02,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_10,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_18,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_26,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_03,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_11,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_19,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_27,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_04,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_12,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_20,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_28,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_05,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_13,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_21,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_29,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_06,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_14,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_22,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_30,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_07,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_15,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_23,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_08,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_16,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Late_24,U_2015_WIN_3_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_01,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_09,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_17,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_25,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_02,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_10,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_18,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_26,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_03,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_11,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_19,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_27,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_04,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_12,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_20,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_28,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_05,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_13,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_21,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_29,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_06,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_14,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_22,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_30,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_07,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_15,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_23,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_31,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_08,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_16,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_24,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Late_32,U_2015_WIN_4_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_01,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_09,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_17,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_25,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_01,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_09,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_17,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_25,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_02,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_10,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_18,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_26,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_02,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_10,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_18,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_26,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_03,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_11,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_19,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_27,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_03,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_11,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_19,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_27,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_04,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_12,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_20,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_28,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_04,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_12,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_20,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_28,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_05,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_13,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_21,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_29,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_05,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_13,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_21,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_29,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_06,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_14,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_22,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_30,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_06,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_14,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_22,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_30,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_07,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_15,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_23,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_31,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_07,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_15,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_23,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_08,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_16,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_24,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Late_32,U_2015_WIN_5_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_08,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_16,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Late_24,U_2015_WIN_6_L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_31,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_32,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_01,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_09,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_17,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_25,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_02,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_10,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_18,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_26,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_03,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_11,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_19,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_27,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_04,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_12,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_20,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_28,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_05,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_13,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_21,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_29,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_06,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_14,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_22,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_30,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_07,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_15,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_23,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_31,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_08,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_16,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_24,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP01_Mid_32,U_2015_WIN_1_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_01,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_09,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_17,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_25,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_02,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_10,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_18,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_26,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_03,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_11,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_19,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_27,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_04,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_12,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_20,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_28,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_05,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_13,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_21,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_29,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_06,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_14,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_22,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
