8,1545,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
isolateId,popprId,C3,,C5,,C8,,C4,,O91,,AT4,,SCAAT3,,OO9,
2016TA05_38,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_46,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_06,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_14,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_22,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_30,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_38,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_46,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_07,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_15,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_31,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_39,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_47,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_07,2016_Kelowna_TA_6_U_OK16,110,110,120,120,130,130,297,303,254,254,275,275,397,397,399,399
2016TA06_15,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_23,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_31,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_39,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_08,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_16,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_32,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_40,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_48,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_08,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_16,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_24,2016_Kelowna_TA_6_U_OK16,110,110,120,120,130,130,297,303,254,254,275,275,397,397,399,399
2016TA06_32,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_40,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016RD02_01,2016_OliverOsoyoos_RD_2_U_OK65,121,121,122,151,146,146,253,261,274,292,291,297,444,444,446,452
2016RD02_09,2016_OliverOsoyoos_RD_2_U_OK65,121,121,122,151,146,146,253,261,274,292,291,297,444,444,446,452
2016RD02_17,2016_OliverOsoyoos_RD_2_U_OK65,121,121,122,151,146,146,253,261,274,292,291,297,444,444,446,452
2016RD02_25,2016_OliverOsoyoos_RD_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD02_33,2016_OliverOsoyoos_RD_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD02_41,2016_OliverOsoyoos_RD_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD03_01,2016_OliverOsoyoos_RD_3_U_OK112,124,124,157,157,133,133,263,263,259,259,293,293,380,380,391,391
2016RD03_09,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD03_17,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD03_25,2016_OliverOsoyoos_RD_3_U_OK112,124,124,157,157,133,133,263,263,259,259,293,293,380,380,391,391
2016RD03_33,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD03_41,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD02_02,2016_OliverOsoyoos_RD_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD02_10,2016_OliverOsoyoos_RD_2_C_EC1118.48,115,121,124,132,139,146,307,310,268,316,276,289,438,483,423,434
2016RD02_18,2016_OliverOsoyoos_RD_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD02_26,2016_OliverOsoyoos_RD_2_U_OK65,121,121,122,151,146,146,253,261,274,292,291,297,444,444,446,452
2016RD02_34,2016_OliverOsoyoos_RD_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD02_42,2016_OliverOsoyoos_RD_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD03_02,2016_OliverOsoyoos_RD_3_U_OK112,124,124,157,157,133,133,263,263,259,259,293,293,380,380,391,391
2016RD03_10,2016_OliverOsoyoos_RD_3_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD03_18,2016_OliverOsoyoos_RD_3_U_OK112,124,124,157,157,133,133,263,263,259,259,293,293,380,380,391,391
2016RD03_26,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD03_34,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD03_42,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD02_03,2016_OliverOsoyoos_RD_2_U_OK65,121,121,122,151,146,146,253,261,274,292,291,297,444,444,446,452
2016RD02_11,2016_OliverOsoyoos_RD_2_U_OK122,124,124,166,166,133,133,263,263,259,259,277,277,373,373,420,420
2016RD02_19,2016_OliverOsoyoos_RD_2_U_OK65,121,121,122,151,146,146,253,261,274,292,291,297,444,444,446,452
2016RD02_27,2016_OliverOsoyoos_RD_2_C_EC1118.49,115,121,124,132,139,146,307,310,268,316,276,289,388,483,423,434
2016RD02_35,2016_OliverOsoyoos_RD_2_C_LalRC212.82,121,121,120,120,146,146,256,261,316,316,275,275,380,380,449,452
2016RD02_43,2016_OliverOsoyoos_RD_2_U_OK71,121,121,122,122,146,146,253,261,274,292,291,297,444,444,446,452
2016RD03_03,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD03_11,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD03_19,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD03_27,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD03_35,2016_OliverOsoyoos_RD_3_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD03_43,2016_OliverOsoyoos_RD_3_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD02_04,2016_OliverOsoyoos_RD_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD02_12,2016_OliverOsoyoos_RD_2_U_OK122,124,124,166,166,133,133,263,263,259,259,277,277,373,373,420,420
2016RD02_20,2016_OliverOsoyoos_RD_2_U_OK122,124,124,166,166,133,133,263,263,259,259,277,277,373,373,420,420
2016RD02_28,2016_OliverOsoyoos_RD_2_U_OK65,121,121,122,151,146,146,253,261,274,292,291,297,444,444,446,452
2016RD02_36,2016_OliverOsoyoos_RD_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD02_44,2016_OliverOsoyoos_RD_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD03_04,2016_OliverOsoyoos_RD_3_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD03_12,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD03_20,2016_OliverOsoyoos_RD_3_U_OK112,124,124,157,157,133,133,263,263,259,259,293,293,380,380,391,391
2016RD03_28,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD03_36,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD03_44,2016_OliverOsoyoos_RD_3_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD02_05,2016_OliverOsoyoos_RD_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD02_13,2016_OliverOsoyoos_RD_2_U_OK111,124,124,161,161,133,133,266,266,254,254,277,277,400,400,420,420
2016RD02_21,2016_OliverOsoyoos_RD_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD02_29,2016_OliverOsoyoos_RD_2_C_EC1118.49,115,121,124,132,139,146,307,310,268,316,276,289,388,483,423,434
2016RD02_37,2016_OliverOsoyoos_RD_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD02_45,2016_OliverOsoyoos_RD_2_U_OK65,121,121,122,151,146,146,253,261,274,292,291,297,444,444,446,452
2016RD03_05,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD03_13,2016_OliverOsoyoos_RD_3_U_OK112,124,124,157,157,133,133,263,263,259,259,293,293,380,380,391,391
2016RD03_21,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD03_29,2016_OliverOsoyoos_RD_3_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD03_37,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD03_45,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD02_06,2016_OliverOsoyoos_RD_2_C_EC1118.48,115,121,124,132,139,146,307,310,268,316,276,289,438,483,423,434
2016RD02_14,2016_OliverOsoyoos_RD_2_U_OK111,124,124,161,161,133,133,266,266,254,254,277,277,400,400,420,420
2016RD02_22,2016_OliverOsoyoos_RD_2_U_OK111,124,124,161,161,133,133,266,266,254,254,277,277,400,400,420,420
2016RD02_30,2016_OliverOsoyoos_RD_2_U_OK65,121,121,122,151,146,146,253,261,274,292,291,297,444,444,446,452
2016RD02_38,2016_OliverOsoyoos_RD_2_U_OK65,121,121,122,151,146,146,253,261,274,292,291,297,444,444,446,452
2016RD02_46,2016_OliverOsoyoos_RD_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD03_06,2016_OliverOsoyoos_RD_3_U_OK112,124,124,157,157,133,133,263,263,259,259,293,293,380,380,391,391
2016RD03_14,2016_OliverOsoyoos_RD_3_U_OK112,124,124,157,157,133,133,263,263,259,259,293,293,380,380,391,391
2016RD03_22,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD03_30,2016_OliverOsoyoos_RD_3_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD03_38,2016_OliverOsoyoos_RD_3_U_OK112,124,124,157,157,133,133,263,263,259,259,293,293,380,380,391,391
2016RD03_46,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD02_07,2016_OliverOsoyoos_RD_2_U_OK122,124,124,166,166,133,133,263,263,259,259,277,277,373,373,420,420
2016RD02_15,2016_OliverOsoyoos_RD_2_U_OK123,124,124,120,133,133,133,266,266,254,254,277,277,400,400,420,420
2016RD02_23,2016_OliverOsoyoos_RD_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD02_31,2016_OliverOsoyoos_RD_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD02_39,2016_OliverOsoyoos_RD_2_U_OK122,124,124,166,166,133,133,263,263,259,259,277,277,373,373,420,420
2016RD02_47,2016_OliverOsoyoos_RD_2_U_OK65,121,121,122,151,146,146,253,261,274,292,291,297,444,444,446,452
2016RD03_07,2016_OliverOsoyoos_RD_3_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD03_15,2016_OliverOsoyoos_RD_3_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD03_23,2016_OliverOsoyoos_RD_3_U_OK112,124,124,157,157,133,133,263,263,259,259,293,293,380,380,391,391
2016RD03_31,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD03_39,2016_OliverOsoyoos_RD_3_U_OK112,124,124,157,157,133,133,263,263,259,259,293,293,380,380,391,391
2016RD02_08,2016_OliverOsoyoos_RD_2_C_EC1118.48,115,121,124,132,139,146,307,310,268,316,276,289,438,483,423,434
2016RD02_16,2016_OliverOsoyoos_RD_2_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD02_24,2016_OliverOsoyoos_RD_2_U_OK65,121,121,122,151,146,146,253,261,274,292,291,297,444,444,446,452
2016RD02_32,2016_OliverOsoyoos_RD_2_U_OK65,121,121,122,151,146,146,253,261,274,292,291,297,444,444,446,452
2016RD02_48,2016_OliverOsoyoos_RD_2_U_OK122,124,124,166,166,133,133,263,263,259,259,277,277,373,373,420,420
2016RD03_08,2016_OliverOsoyoos_RD_3_U_OK112,124,124,157,157,133,133,263,263,259,259,293,293,380,380,391,391
2016RD03_16,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD03_24,2016_OliverOsoyoos_RD_3_U_OK130,124,124,120,120,130,130,279,279,254,254,279,279,397,397,420,420
2016RD03_32,2016_OliverOsoyoos_RD_3_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD03_40,2016_OliverOsoyoos_RD_3_U_OK112,124,124,157,157,133,133,263,263,259,259,293,293,380,380,391,391
2016RD04_01,2016_OliverOsoyoos_RD_4_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD04_09,2016_OliverOsoyoos_RD_4_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD04_17,2016_OliverOsoyoos_RD_4_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD04_25,2016_OliverOsoyoos_RD_4_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD04_33,2016_OliverOsoyoos_RD_4_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD04_41,2016_OliverOsoyoos_RD_4_U_OK113,124,124,157,157,130,133,263,263,255,259,277,293,380,380,391,420
2016RD05_01,2016_OliverOsoyoos_RD_5_C_LalRC212.81,121,121,120,120,146,149,261,261,316,316,275,275,380,380,449,452
2016RD05_09,2016_OliverOsoyoos_RD_5_U_OK126,124,124,120,120,133,133,260,260,254,254,279,279,382,382,420,420
2016RD05_17,2016_OliverOsoyoos_RD_5_U_OK78,121,121,120,120,133,133,253,253,254,254,277,277,380,380,408,408
2016RD05_25,2016_OliverOsoyoos_RD_5_C_LalRC212.81,121,121,120,120,146,149,261,261,316,316,275,275,380,380,449,452
2016RD05_33,2016_OliverOsoyoos_RD_5_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD05_41,2016_OliverOsoyoos_RD_5_C_LalRC212.81,121,121,120,120,146,149,261,261,316,316,275,275,380,380,449,452
2016RD04_02,2016_OliverOsoyoos_RD_4_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD04_10,2016_OliverOsoyoos_RD_4_U_OK120,124,124,157,166,130,133,263,263,255,259,277,293,380,380,391,420
2016RD04_18,2016_OliverOsoyoos_RD_4_U_OK113,124,124,157,157,130,133,263,263,255,259,277,293,380,380,391,420
2016RD04_26,2016_OliverOsoyoos_RD_4_U_OK120,124,124,157,166,130,133,263,263,255,259,277,293,380,380,391,420
2016RD04_34,2016_OliverOsoyoos_RD_4_U_OK113,124,124,157,157,130,133,263,263,255,259,277,293,380,380,391,420
2016RD04_42,2016_OliverOsoyoos_RD_4_U_OK137,124,124,159,159,133,133,266,266,254,254,277,277,400,400,420,420
2016RD05_02,2016_OliverOsoyoos_RD_5_U_OK127,124,124,120,120,133,133,266,266,254,254,277,277,400,400,420,420
2016RD05_10,2016_OliverOsoyoos_RD_5_C_LalRC212,121,121,120,120,146,149,256,261,316,316,275,275,380,380,449,452
2016RD05_18,2016_OliverOsoyoos_RD_5_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD05_26,2016_OliverOsoyoos_RD_5_U_OK78,121,121,120,120,133,133,253,253,254,254,277,277,380,380,408,408
2016RD05_34,2016_OliverOsoyoos_RD_5_U_OK78,121,121,120,120,133,133,253,253,254,254,277,277,380,380,408,408
2016RD05_42,2016_OliverOsoyoos_RD_5_U_OK127,124,124,120,120,133,133,266,266,254,254,277,277,400,400,420,420
2016RD04_03,2016_OliverOsoyoos_RD_4_U_OK120,124,124,157,166,130,133,263,263,255,259,277,293,380,380,391,420
2016RD04_11,2016_OliverOsoyoos_RD_4_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD04_19,2016_OliverOsoyoos_RD_4_U_OK120,124,124,157,166,130,133,263,263,255,259,277,293,380,380,391,420
2016RD04_27,2016_OliverOsoyoos_RD_4_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD04_35,2016_OliverOsoyoos_RD_4_U_OK113,124,124,157,157,130,133,263,263,255,259,277,293,380,380,391,420
2016RD04_43,2016_OliverOsoyoos_RD_4_U_OK120,124,124,157,166,130,133,263,263,255,259,277,293,380,380,391,420
2016RD05_03,2016_OliverOsoyoos_RD_5_C_LalRC212,121,121,120,120,146,149,256,261,316,316,275,275,380,380,449,452
2016RD05_11,2016_OliverOsoyoos_RD_5_C_LalRC212.81,121,121,120,120,146,149,261,261,316,316,275,275,380,380,449,452
2016RD05_19,2016_OliverOsoyoos_RD_5_C_LalRC212.81,121,121,120,120,146,149,261,261,316,316,275,275,380,380,449,452
2016RD05_27,2016_OliverOsoyoos_RD_5_C_LalRC212.81,121,121,120,120,146,149,261,261,316,316,275,275,380,380,449,452
2016RD05_35,2016_OliverOsoyoos_RD_5_U_OK78,121,121,120,120,133,133,253,253,254,254,277,277,380,380,408,408
2016RD05_43,2016_OliverOsoyoos_RD_5_C_LalRC212,121,121,120,120,146,149,256,261,316,316,275,275,380,380,449,452
2016RD04_04,2016_OliverOsoyoos_RD_4_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD04_20,2016_OliverOsoyoos_RD_4_U_OK120,124,124,157,166,130,133,263,263,255,259,277,293,380,380,391,420
2016RD04_28,2016_OliverOsoyoos_RD_4_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD04_36,2016_OliverOsoyoos_RD_4_U_OK120,124,124,157,166,130,133,263,263,255,259,277,293,380,380,391,420
2016RD04_44,2016_OliverOsoyoos_RD_4_U_OK120,124,124,157,166,130,133,263,263,255,259,277,293,380,380,391,420
2016RD05_04,2016_OliverOsoyoos_RD_5_U_OK126,124,124,120,120,133,133,260,260,254,254,279,279,382,382,420,420
2016RD05_12,2016_OliverOsoyoos_RD_5_C_LalRC212.81,121,121,120,120,146,149,261,261,316,316,275,275,380,380,449,452
2016RD05_20,2016_OliverOsoyoos_RD_5_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD05_28,2016_OliverOsoyoos_RD_5_U_OK78,121,121,120,120,133,133,253,253,254,254,277,277,380,380,408,408
2016RD05_36,2016_OliverOsoyoos_RD_5_U_OK126,124,124,120,120,133,133,260,260,254,254,279,279,382,382,420,420
2016RD05_44,2016_OliverOsoyoos_RD_5_C_LalRC212.81,121,121,120,120,146,149,261,261,316,316,275,275,380,380,449,452
2016RD04_05,2016_OliverOsoyoos_RD_4_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD04_13,2016_OliverOsoyoos_RD_4_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD04_21,2016_OliverOsoyoos_RD_4_U_OK137,124,124,159,159,133,133,266,266,254,254,277,277,400,400,420,420
2016RD04_29,2016_OliverOsoyoos_RD_4_U_OK137,124,124,159,159,133,133,266,266,254,254,277,277,400,400,420,420
2016RD04_37,2016_OliverOsoyoos_RD_4_U_OK137,124,124,159,159,133,133,266,266,254,254,277,277,400,400,420,420
2016RD04_45,2016_OliverOsoyoos_RD_4_U_OK137,124,124,159,159,133,133,266,266,254,254,277,277,400,400,420,420
2016RD05_05,2016_OliverOsoyoos_RD_5_U_OK126,124,124,120,120,133,133,260,260,254,254,279,279,382,382,420,420
2016RD05_13,2016_OliverOsoyoos_RD_5_C_LalRC212.81,121,121,120,120,146,149,261,261,316,316,275,275,380,380,449,452
2016RD05_21,2016_OliverOsoyoos_RD_5_U_OK127,124,124,120,120,133,133,266,266,254,254,277,277,400,400,420,420
2016RD05_29,2016_OliverOsoyoos_RD_5_U_OK77,121,121,120,120,133,133,253,253,254,254,277,277,380,380,452,452
2016RD05_37,2016_OliverOsoyoos_RD_5_U_OK127,124,124,120,120,133,133,266,266,254,254,277,277,400,400,420,420
2016RD05_45,2016_OliverOsoyoos_RD_5_C_LalRC212.81,121,121,120,120,146,149,261,261,316,316,275,275,380,380,449,452
2016RD04_06,2016_OliverOsoyoos_RD_4_U_OK120,124,124,157,166,130,133,263,263,255,259,277,293,380,380,391,420
2016RD04_14,2016_OliverOsoyoos_RD_4_U_OK120,124,124,157,166,130,133,263,263,255,259,277,293,380,380,391,420
2016RD04_22,2016_OliverOsoyoos_RD_4_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD04_30,2016_OliverOsoyoos_RD_4_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD04_38,2016_OliverOsoyoos_RD_4_U_OK113,124,124,157,157,130,133,263,263,255,259,277,293,380,380,391,420
2016RD04_46,2016_OliverOsoyoos_RD_4_U_OK120,124,124,157,166,130,133,263,263,255,259,277,293,380,380,391,420
2016RD05_06,2016_OliverOsoyoos_RD_5_U_OK77,121,121,120,120,133,133,253,253,254,254,277,277,380,380,452,452
2016RD05_14,2016_OliverOsoyoos_RD_5_C_LalRC212.81,121,121,120,120,146,149,261,261,316,316,275,275,380,380,449,452
2016RD05_22,2016_OliverOsoyoos_RD_5_C_LalRC212.81,121,121,120,120,146,149,261,261,316,316,275,275,380,380,449,452
2016RD05_30,2016_OliverOsoyoos_RD_5_U_OK126,124,124,120,120,133,133,260,260,254,254,279,279,382,382,420,420
2016RD05_38,2016_OliverOsoyoos_RD_5_U_OK126,124,124,120,120,133,133,260,260,254,254,279,279,382,382,420,420
2016RD05_46,2016_OliverOsoyoos_RD_5_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD04_07,2016_OliverOsoyoos_RD_4_U_OK113,124,124,157,157,130,133,263,263,255,259,277,293,380,380,391,420
2016RD04_15,2016_OliverOsoyoos_RD_4_U_OK120,124,124,157,166,130,133,263,263,255,259,277,293,380,380,391,420
2016RD04_23,2016_OliverOsoyoos_RD_4_U_OK137,124,124,159,159,133,133,266,266,254,254,277,277,400,400,420,420
2016RD04_31,2016_OliverOsoyoos_RD_4_U_OK137,124,124,159,159,133,133,266,266,254,254,277,277,400,400,420,420
2016RD04_39,2016_OliverOsoyoos_RD_4_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD04_47,2016_OliverOsoyoos_RD_4_U_OK120,124,124,157,166,130,133,263,263,255,259,277,293,380,380,391,420
2016RD05_07,2016_OliverOsoyoos_RD_5_U_OK126,124,124,120,120,133,133,260,260,254,254,279,279,382,382,420,420
2016RD05_15,2016_OliverOsoyoos_RD_5_U_OK78,121,121,120,120,133,133,253,253,254,254,277,277,380,380,408,408
2016RD05_23,2016_OliverOsoyoos_RD_5_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD05_31,2016_OliverOsoyoos_RD_5_C_LalRC212.81,121,121,120,120,146,149,261,261,316,316,275,275,380,380,449,452
2016RD05_39,2016_OliverOsoyoos_RD_5_C_LalRC212.81,121,121,120,120,146,149,261,261,316,316,275,275,380,380,449,452
2016RD04_08,2016_OliverOsoyoos_RD_4_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD04_16,2016_OliverOsoyoos_RD_4_U_OK120,124,124,157,166,130,133,263,263,255,259,277,293,380,380,391,420
2016RD04_24,2016_OliverOsoyoos_RD_4_U_OK15,110,110,120,120,133,133,263,263,254,254,279,279,496,496,420,420
2016RD04_32,2016_OliverOsoyoos_RD_4_U_OK120,124,124,157,166,130,133,263,263,255,259,277,293,380,380,391,420
2016RD04_40,2016_OliverOsoyoos_RD_4_U_OK137,124,124,159,159,133,133,266,266,254,254,277,277,400,400,420,420
2016RD04_48,2016_OliverOsoyoos_RD_4_U_OK113,124,124,157,157,130,133,263,263,255,259,277,293,380,380,391,420
2016RD05_08,2016_OliverOsoyoos_RD_5_U_OK127,124,124,120,120,133,133,266,266,254,254,277,277,400,400,420,420
2016RD05_16,2016_OliverOsoyoos_RD_5_U_OK127,124,124,120,120,133,133,266,266,254,254,277,277,400,400,420,420
2016RD05_24,2016_OliverOsoyoos_RD_5_C_LalRC212.81,121,121,120,120,146,149,261,261,316,316,275,275,380,380,449,452
2016RD05_32,2016_OliverOsoyoos_RD_5_U_OK126,124,124,120,120,133,133,260,260,254,254,279,279,382,382,420,420
2016RD05_40,2016_OliverOsoyoos_RD_5_U_OK127,124,124,120,120,133,133,266,266,254,254,277,277,400,400,420,420
2016PNC01_01,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_09,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
2016PNC01_17,2016_Kelowna_PNC_1_U_OK110,124,124,163,163,130,130,253,253,254,254,277,277,380,380,394,394
